tourney_id,tourney_name,surface,drap1_size,tourney_level,tourney_date,match_num,p1_id,p1_name,p1_hand,p1_ioc,p1_age,p1_rank,p1_rank_points,p2_id,p2_name,p2_hand,p2_ioc,p2_age,p2_rank,p2_rank_points,p1_win_prob_20w,p1_ace_prob_20w,p1_df_prob_20w,p1_svptWon_prob_20w,p2_win_prob_20w,p2_ace_prob_20w,p2_df_prob_20w,p2_svptWon_prob_20w,p1_surface_win_prob_20w,p2_surface_win_prob_20w,p1_win,diff_points
2016-0741,Nottingham,Grass,64.0,A,20160620.0,274.0,106378.0,Kyle Edmund,R,GBR,21.44832307,68.0,758.0,105238.0,Alexandr Dolgopolov,R,UKR,27.61670089,32.0,1260.0,0.375,0.07304964539007092,0.02695035460992908,0.6319148936170212,0.5,0.09173754556500607,0.04191980558930741,0.6263669501822601,0.6666666666666666,,0,8
2016-0741,Nottingham,Grass,64.0,A,20160620.0,275.0,105062.0,Mikhail Kukushkin,R,KAZ,28.48459959,56.0,867.0,104433.0,Frank Dancevic,R,CAN,31.73169062,292.0,168.0,0.35,0.027255029201817,0.0136275146009085,0.5814406229720961,0.3333333333333333,0.0735930735930736,0.025974025974025976,0.6406926406926406,,1.0,0,6
2016-0741,Nottingham,Grass,64.0,A,20160620.0,276.0,105807.0,Pablo Carreno Busta,R,ESP,24.94182067,45.0,950.0,104022.0,Mikhail Youzhny,R,RUS,33.98767967,73.0,743.0,0.6,0.05324232081911263,0.023890784982935155,0.6136518771331058,0.5,0.0435244161358811,0.04670912951167728,0.6104033970276008,,0.75,0,3
2016-0741,Nottingham,Grass,64.0,A,20160620.0,277.0,104180.0,Gilles Muller,L,LUX,33.11704312,41.0,1045.0,106210.0,Jiri Vesely,L,CZE,22.94592745,64.0,780.0,0.55,0.19187208527648233,0.046635576282478344,0.6835443037974683,0.5,0.09026128266033254,0.0332541567695962,0.661520190023753,0.75,0.6666666666666666,1,8
2016-0741,Nottingham,Grass,64.0,A,20160620.0,278.0,104291.0,Malek Jaziri,R,TUN,32.41615332,60.0,824.0,104312.0,Andreas Seppi,R,ITA,32.32854209,57.0,865.0,0.45,0.04794520547945205,0.03951527924130664,0.6238145416227608,0.5,0.06809078771695594,0.029372496662216287,0.6421895861148198,0.75,0.5,0,6
2016-0741,Nottingham,Grass,64.0,A,20160620.0,279.0,105173.0,Adrian Mannarino,L,FRA,27.97535934,54.0,880.0,103893.0,Paolo Lorenzi,R,ITA,34.51334702,48.0,940.0,0.45,0.06355645706558485,0.028397565922920892,0.6206896551724138,0.5,0.05758807588075881,0.026422764227642278,0.6016260162601627,0.3333333333333333,0.0,0,5
2016-0741,Nottingham,Grass,64.0,A,20160620.0,280.0,103794.0,Benjamin Becker,R,GER,35.01163587,103.0,573.0,105550.0,Guido Pella,L,ARG,26.09445585,51.0,919.0,0.3333333333333333,0.07238394964594808,0.02989771833202203,0.6105428796223447,0.5,0.05838580423583286,0.03205495134516314,0.6531196336576989,0.25,,0,3
2016-0741,Nottingham,Grass,64.0,A,20160620.0,281.0,104534.0,Dudi Sela,R,ISR,31.21149897,71.0,751.0,105311.0,Joao Sousa,R,POR,27.22518823,30.0,1275.0,0.4,0.032011134307585246,0.03618649965205289,0.581767571329158,0.55,0.028266331658291458,0.024497487437185928,0.6149497487437185,0.6666666666666666,0.0,0,2
2016-0741,Nottingham,Grass,64.0,A,20160620.0,282.0,105449.0,Steve Johnson,R,USA,26.48870637,38.0,1155.0,105357.0,John Millman,R,AUS,27.01711157,67.0,770.0,0.5,0.11185819070904646,0.034229828850855744,0.6558679706601467,0.5,0.052423900789177004,0.018038331454340473,0.6183765501691093,0.5,1.0,1,6
2016-0741,Nottingham,Grass,64.0,A,20160620.0,283.0,106000.0,Damir Dzumhur,R,BIH,24.08487337,90.0,660.0,105577.0,Vasek Pospisil,R,CAN,25.99315537,44.0,955.0,0.55,0.028816676885346414,0.015328019619865114,0.598405885959534,0.21052631578947367,0.09560229445506692,0.041427660930529,0.6112173358827279,1.0,0.0,0,9
2016-0741,Nottingham,Grass,64.0,A,20160620.0,284.0,103607.0,Victor Estrella,R,DOM,35.88227242,78.0,705.0,104269.0,Fernando Verdasco,L,ESP,32.59685147,52.0,900.0,0.55,0.04612427930813581,0.02754644458680333,0.6092248558616271,0.6,0.07543520309477757,0.039329464861379754,0.6524822695035462,0.0,0.0,0,5
2016-0741,Nottingham,Grass,64.0,A,20160620.0,285.0,104471.0,Ivan Dodig,R,CRO,31.46338125,76.0,724.0,104731.0,Kevin Anderson,R,RSA,30.091718,24.0,1480.0,0.375,0.08314937454010302,0.037527593818984545,0.6210448859455482,0.2727272727272727,0.11888111888111888,0.05827505827505827,0.6433566433566433,0.5,0.0,0,4
2016-0741,Nottingham,Grass,64.0,A,20160620.0,286.0,105554.0,Daniel Evans,R,GBR,26.07802875,95.0,628.0,104655.0,Pablo Cuevas,R,URU,30.46680356,25.0,1450.0,0.4,0.07722007722007722,0.04633204633204633,0.611969111969112,0.7,0.09456264775413711,0.02955082742316785,0.6867612293144209,0.6666666666666666,1.0,0,2
2016-0741,Nottingham,Grass,64.0,A,20160620.0,287.0,104571.0,Marcos Baghdatis,R,CYP,31.00889802,40.0,1130.0,105023.0,Sam Querrey,R,USA,28.70362765,33.0,1180.0,0.55,0.0931899641577061,0.045878136200716846,0.6480286738351254,0.75,0.15710382513661203,0.030054644808743168,0.6844262295081968,0.6,0.8333333333333334,0,2
2016-0741,Nottingham,Grass,64.0,A,20160620.0,288.0,105238.0,Alexandr Dolgopolov,R,UKR,27.61670089,32.0,1260.0,104433.0,Frank Dancevic,R,CAN,31.73169062,292.0,168.0,0.55,0.09461152882205513,0.041353383458646614,0.6359649122807017,0.5,0.08605341246290801,0.020771513353115726,0.6676557863501483,1.0,1.0,1,7
2016-0741,Nottingham,Grass,64.0,A,20160620.0,289.0,104180.0,Gilles Muller,L,LUX,33.11704312,41.0,1045.0,104022.0,Mikhail Youzhny,R,RUS,33.98767967,73.0,743.0,0.55,0.18787079762689518,0.04614370468029005,0.6842452208305867,0.5384615384615384,0.046,0.045,0.616,0.7777777777777778,0.8,1,4
2016-0741,Nottingham,Grass,64.0,A,20160620.0,290.0,105173.0,Adrian Mannarino,L,FRA,27.97535934,54.0,880.0,104312.0,Andreas Seppi,R,ITA,32.32854209,57.0,865.0,0.4,0.06639566395663957,0.028455284552845527,0.6233062330623306,0.55,0.07010309278350516,0.03161512027491409,0.6474226804123712,0.2857142857142857,0.6,0,5
2016-0741,Nottingham,Grass,64.0,A,20160620.0,291.0,103794.0,Benjamin Becker,R,GER,35.01163587,103.0,573.0,104534.0,Dudi Sela,R,ISR,31.21149897,71.0,751.0,0.3157894736842105,0.07514880952380952,0.03125,0.6153273809523809,0.375,0.0316622691292876,0.03562005277044855,0.5864116094986808,0.2,0.5,0,5
2016-0741,Nottingham,Grass,64.0,A,20160620.0,292.0,105449.0,Steve Johnson,R,USA,26.48870637,38.0,1155.0,105577.0,Vasek Pospisil,R,CAN,25.99315537,44.0,955.0,0.5,0.11181702668360864,0.03303684879288437,0.6556543837357052,0.25,0.09733415995040298,0.040297582145071294,0.6168629882207067,0.6,0.3333333333333333,1,17
2016-0741,Nottingham,Grass,64.0,A,20160620.0,293.0,104269.0,Fernando Verdasco,L,ESP,32.59685147,52.0,900.0,104731.0,Kevin Anderson,R,RSA,30.091718,24.0,1480.0,0.6,0.07261146496815286,0.03821656050955414,0.6503184713375796,0.3333333333333333,0.128125,0.057291666666666664,0.6510416666666666,0.3333333333333333,0.5,0,6
2016-0741,Nottingham,Grass,64.0,A,20160620.0,294.0,104655.0,Pablo Cuevas,R,URU,30.46680356,25.0,1450.0,104571.0,Marcos Baghdatis,R,CYP,31.00889802,40.0,1130.0,0.7,0.0930368636629608,0.027501462843768285,0.6840257460503218,0.55,0.09477351916376307,0.047386759581881537,0.6564459930313589,1.0,0.5,1,5
2016-0741,Nottingham,Grass,64.0,A,20160620.0,295.0,104180.0,Gilles Muller,L,LUX,33.11704312,41.0,1045.0,105238.0,Alexandr Dolgopolov,R,UKR,27.61670089,32.0,1260.0,0.55,0.18351577591757887,0.043142305215711524,0.6838377334191886,0.55,0.09864603481624758,0.039329464861379754,0.6363636363636364,0.8,1.0,0,10
2016-0741,Nottingham,Grass,64.0,A,20160620.0,296.0,104312.0,Andreas Seppi,R,ITA,32.32854209,57.0,865.0,104534.0,Dudi Sela,R,ISR,31.21149897,71.0,751.0,0.55,0.06959459459459459,0.03175675675675676,0.6459459459459459,0.4117647058823529,0.03219814241486068,0.0346749226006192,0.5876160990712074,0.6666666666666666,0.6,1,4
2016-0741,Nottingham,Grass,64.0,A,20160620.0,297.0,104731.0,Kevin Anderson,R,RSA,30.091718,24.0,1480.0,105449.0,Steve Johnson,R,USA,26.48870637,38.0,1155.0,0.38461538461538464,0.13837095191364082,0.053974484789008834,0.6633954857703631,0.5,0.1128725428027901,0.032339885859226376,0.6550412175015853,0.6666666666666666,0.6666666666666666,0,0
2016-0741,Nottingham,Grass,64.0,A,20160620.0,298.0,104655.0,Pablo Cuevas,R,URU,30.46680356,25.0,1450.0,104180.0,Gilles Muller,L,LUX,33.11704312,41.0,1045.0,0.7,0.0914702581369248,0.026374859708193043,0.680695847362514,0.5,0.18506493506493507,0.04220779220779221,0.6844155844155844,1.0,0.7272727272727273,1,6
2016-0741,Nottingham,Grass,64.0,A,20160620.0,299.0,105449.0,Steve Johnson,R,USA,26.48870637,38.0,1155.0,104312.0,Andreas Seppi,R,ITA,32.32854209,57.0,865.0,0.55,0.1167608286252354,0.030759573132454487,0.6641556811048337,0.6,0.06785243741765482,0.030303030303030304,0.650197628458498,0.7142857142857143,0.7142857142857143,1,4
2016-0741,Nottingham,Grass,64.0,A,20160620.0,300.0,105449.0,Steve Johnson,R,USA,26.48870637,38.0,1155.0,104655.0,Pablo Cuevas,R,URU,30.46680356,25.0,1450.0,0.6,0.11760966306420852,0.03178639542275906,0.6662428480610298,0.7,0.09095982142857142,0.026785714285714284,0.6824776785714286,0.75,1.0,0,7
2016-540,Wimbledon,Grass,128.0,G,20160627.0,100.0,104868.0,James Ward,R,GBR,29.379876799999998,177.0,309.0,104925.0,Novak Djokovic,R,SRB,29.10061602,1.0,16950.0,0.0,0.12686567164179105,0.05970149253731343,0.5895522388059702,0.95,0.03490627020038785,0.025856496444731737,0.6632191338073691,0.0,,0,6
2016-540,Wimbledon,Grass,128.0,G,20160627.0,101.0,105173.0,Adrian Mannarino,L,FRA,27.994524300000002,55.0,880.0,106378.0,Kyle Edmund,R,GBR,21.46748802,68.0,758.0,0.4,0.07053941908713693,0.02627939142461964,0.6182572614107884,0.35294117647058826,0.07650643195666892,0.027758970886932972,0.6350710900473934,0.25,0.5,1,4
2016-540,Wimbledon,Grass,128.0,G,20160627.0,102.0,105064.0,Thomaz Bellucci,L,BRA,28.49281314,62.0,790.0,105074.0,Ruben Bemelmans,L,BEL,28.45174538,193.0,280.0,0.55,0.05446927374301676,0.06075418994413408,0.5872905027932961,0.3333333333333333,0.06040268456375839,0.010067114093959731,0.6040268456375839,0.0,,1,10
2016-540,Wimbledon,Grass,128.0,G,20160627.0,103.0,104586.0,Lukas Rosol,R,CZE,30.92676249,73.0,740.0,105023.0,Sam Querrey,R,USA,28.72279261,41.0,1075.0,0.45,0.0690846286701209,0.031088082901554404,0.6390328151986183,0.75,0.15395003376097233,0.031060094530722483,0.6833220796758946,0.0,0.8571428571428571,0,13
2016-540,Wimbledon,Grass,128.0,G,20160627.0,104.0,104259.0,Philipp Kohlschreiber,R,GER,32.69815195,22.0,1600.0,105732.0,Pierre Hugues Herbert,R,FRA,25.27857632,81.0,691.0,0.65,0.08446866485013624,0.018392370572207085,0.6648501362397821,0.2727272727272727,0.10884353741496598,0.043731778425655975,0.6462585034013606,0.8571428571428571,0.0,0,11
2016-540,Wimbledon,Grass,128.0,G,20160627.0,105.0,106045.0,Denis Kudla,R,USA,23.86036961,66.0,770.0,106000.0,Damir Dzumhur,R,BIH,24.10403833,87.0,660.0,0.55,0.08755426917510854,0.028219971056439943,0.630246020260492,0.5,0.028642590286425903,0.014943960149439602,0.599626400996264,0.75,0.5,0,11
2016-540,Wimbledon,Grass,128.0,G,20160627.0,106.0,105454.0,Brydan Klein,R,AUS,26.48870637,260.0,200.0,103917.0,Nicolas Mahut,R,FRA,34.431211499999996,51.0,919.0,0.0,0.030303030303030304,0.030303030303030304,0.6060606060606061,0.35,0.06856754921928038,0.03394433129667346,0.6564833672776647,0.0,0.5,0,4
2016-540,Wimbledon,Grass,128.0,G,20160627.0,107.0,103970.0,David Ferrer,R,ESP,34.23682409,14.0,2605.0,104534.0,Dudi Sela,R,ISR,31.23066393,63.0,781.0,0.7,0.03406169665809768,0.03920308483290488,0.6182519280205655,0.3888888888888889,0.0310122878876536,0.03393797542422469,0.5927442949093037,0.6666666666666666,0.5,1,13
2016-540,Wimbledon,Grass,128.0,G,20160627.0,108.0,105528.0,Alexander Ward,U,GBR,26.16016427,245.0,215.0,105676.0,David Goffin,R,BEL,25.55509925,11.0,2780.0,0.0,0.07142857142857142,0.03571428571428571,0.6339285714285714,0.65,0.061165608770917486,0.03750721292556261,0.6174264281592614,0.0,0.6666666666666666,0,1
2016-540,Wimbledon,Grass,128.0,G,20160627.0,109.0,104559.0,Teymuraz Gabashvili,R,RUS,31.09650924,103.0,571.0,104273.0,Edouard Roger Vasselin,R,FRA,32.58042437,186.0,290.0,0.4,0.04454787234042553,0.04521276595744681,0.5990691489361702,0.0,0.05263157894736842,0.020242914979757085,0.5748987854251012,0.3333333333333333,,0,6
2016-540,Wimbledon,Grass,128.0,G,20160627.0,110.0,104597.0,Nicolas Almagro,R,ESP,30.85010267,47.0,944.0,104297.0,Rogerio Dutra Silva,R,BRA,32.39698836,89.0,654.0,0.5,0.1116951379763469,0.04402102496714849,0.6432325886990802,0.2,0.028328611898016998,0.059490084985835696,0.5637393767705382,,,1,15
2016-540,Wimbledon,Grass,128.0,G,20160627.0,111.0,104797.0,Denis Istomin,R,UZB,29.80424367,116.0,531.0,104731.0,Kevin Anderson,R,RSA,30.11088296,25.0,1505.0,0.25,0.08588158750813273,0.025374105400130124,0.623292127521145,0.35714285714285715,0.14516129032258066,0.0528673835125448,0.6675627240143369,0.5,0.5,0,5
2016-540,Wimbledon,Grass,128.0,G,20160627.0,112.0,106058.0,Jack Sock,R,USA,23.75633128,26.0,1415.0,105208.0,Ernests Gulbis,R,LAT,27.82477755,61.0,811.0,0.55,0.07099614749587231,0.04292790313703908,0.647220693450743,0.3333333333333333,0.1219350563286945,0.0583167660702452,0.6202783300198808,0.0,1.0,1,7
2016-540,Wimbledon,Grass,128.0,G,20160627.0,113.0,106043.0,Diego Sebastian Schwartzman,R,ARG,23.86310746,71.0,746.0,104898.0,Robin Haase,R,NED,29.22655715,98.0,615.0,0.35,0.027188328912466843,0.03183023872679045,0.5915119363395226,0.3,0.06278916060806344,0.027098479841374753,0.6252478519497686,0.0,0.0,0,13
2016-540,Wimbledon,Grass,128.0,G,20160627.0,114.0,104312.0,Andreas Seppi,R,ITA,32.34770705,45.0,955.0,104198.0,Guillermo Garcia Lopez,R,ESP,33.06502396,58.0,855.0,0.6,0.06822742474916388,0.033444816053511704,0.6454849498327759,0.45,0.042666666666666665,0.046,0.624,0.625,0.6666666666666666,1,14
2016-540,Wimbledon,Grass,128.0,G,20160627.0,115.0,105683.0,Milos Raonic,R,CAN,25.50034223,7.0,3175.0,105807.0,Pablo Carreno Busta,R,ESP,24.96098563,46.0,950.0,0.75,0.12065573770491804,0.026885245901639345,0.6944262295081968,0.6,0.05422100205902539,0.024708304735758406,0.6177076183939602,0.8,0.0,1,7
2016-540,Wimbledon,Grass,128.0,G,20160627.0,116.0,105550.0,Guido Pella,L,ARG,26.11362081,52.0,919.0,103819.0,Roger Federer,R,SUI,34.88569473,3.0,6425.0,0.5,0.0584958217270195,0.033426183844011144,0.6479108635097494,0.85,0.10515603799185888,0.027815468113975575,0.694708276797829,1.0,0.8571428571428571,0,3
2016-540,Wimbledon,Grass,128.0,G,20160627.0,117.0,105575.0,Ricardas Berankis,R,LTU,26.01779603,54.0,890.0,105650.0,Marcus Willis,L,GBR,25.71663244,772.0,26.0,0.3333333333333333,0.05185825410544512,0.03025064822817632,0.6197061365600691,,,,,0.0,,0,30
2016-540,Wimbledon,Grass,128.0,G,20160627.0,118.0,105526.0,Jan Lennard Struff,R,GER,26.17385353,86.0,661.0,105554.0,Daniel Evans,R,GBR,26.097193700000002,91.0,648.0,0.2727272727272727,0.07753705815279362,0.0330672748004561,0.6385404789053591,0.3333333333333333,0.07085346215780998,0.04508856682769726,0.6231884057971014,0.3333333333333333,0.5,0,2
2016-540,Wimbledon,Grass,128.0,G,20160627.0,119.0,105539.0,Evgeny Donskoy,R,RUS,26.13552361,78.0,705.0,105238.0,Alexandr Dolgopolov,R,UKR,27.63586585,33.0,1215.0,0.26666666666666666,0.05138036809815951,0.020705521472392636,0.6088957055214724,0.6,0.10119047619047619,0.037037037037037035,0.6402116402116402,0.0,1.0,0,3
2016-540,Wimbledon,Grass,128.0,G,20160627.0,120.0,104792.0,Gael Monfils,R,FRA,29.82067077,16.0,2110.0,104871.0,Jeremy Chardy,R,FRA,29.37166324,34.0,1175.0,0.7,0.09029345372460497,0.03837471783295711,0.6501128668171557,0.6,0.08934480476505625,0.06882859033752482,0.6234281932495036,,0.0,0,16
2016-540,Wimbledon,Grass,128.0,G,20160627.0,121.0,105449.0,Steve Johnson,R,USA,26.50787132,29.0,1385.0,104291.0,Malek Jaziri,R,TUN,32.43531828,60.0,824.0,0.55,0.11699346405228758,0.03071895424836601,0.6640522875816993,0.45,0.048858204992033985,0.038767923526287836,0.6213489113117366,0.6666666666666666,0.6,1,4
2016-540,Wimbledon,Grass,128.0,G,20160627.0,122.0,106216.0,Bjorn Fratangelo,R,USA,22.94045175,112.0,537.0,105777.0,Grigor Dimitrov,R,BUL,25.11704312,37.0,1150.0,0.0,0.03598484848484849,0.030303030303030304,0.5946969696969697,0.55,0.05390334572490706,0.04770755885997522,0.6251548946716233,,0.0,0,15
2016-540,Wimbledon,Grass,128.0,G,20160627.0,123.0,104468.0,Gilles Simon,R,FRA,31.49897331,20.0,1720.0,104386.0,Janko Tipsarevic,R,SRB,32.01368925,411.0,103.0,0.6,0.04070796460176991,0.028908554572271386,0.6047197640117994,0.25,0.0469208211143695,0.03519061583577713,0.592375366568915,0.3333333333333333,0.5,1,15
2016-540,Wimbledon,Grass,128.0,G,20160627.0,124.0,105227.0,Marin Cilic,R,CRO,27.74537988,13.0,2695.0,104548.0,Brian Baker,R,USA,31.15947981,589.0,50.0,0.6,0.11124845488257108,0.032138442521631644,0.6427688504326329,0.0,0.037037037037037035,0.06060606060606061,0.531986531986532,0.8,0.0,1,13
2016-540,Wimbledon,Grass,128.0,G,20160627.0,125.0,104660.0,Sergiy Stakhovsky,R,UKR,30.47227926,94.0,635.0,106415.0,Yoshihito Nishioka,L,JPN,20.75017112,122.0,506.0,0.16666666666666666,0.09662921348314607,0.04044943820224719,0.6303370786516854,0.4444444444444444,0.0210016155088853,0.025848142164781908,0.6203554119547657,0.25,0.0,1,8
2016-540,Wimbledon,Grass,128.0,G,20160627.0,126.0,103893.0,Paolo Lorenzi,R,ITA,34.53251198,49.0,940.0,105041.0,Lukas Lacko,R,SVK,28.64887064,123.0,501.0,0.55,0.05493741307371349,0.027121001390820583,0.5994436717663422,0.25,0.05019305019305019,0.03088803088803089,0.5868725868725869,0.5,0.0,0,2
2016-540,Wimbledon,Grass,128.0,G,20160627.0,127.0,106432.0,Borna Coric,R,CRO,19.61670089,50.0,935.0,103333.0,Ivo Karlovic,R,CRO,37.32785763,32.0,1270.0,0.5,0.08014796547472257,0.028976572133168926,0.6313193588162762,0.47368421052631576,0.22784057108863773,0.05413444378346222,0.711481261154075,0.0,0.8,0,5
2016-540,Wimbledon,Grass,128.0,G,20160627.0,128.0,104655.0,Pablo Cuevas,R,URU,30.48596851,24.0,1555.0,105723.0,Andrey Kuznetsov,R,RUS,25.34428474,42.0,1013.0,0.7,0.09060773480662983,0.026519337016574586,0.6784530386740332,0.55,0.0634441087613293,0.03927492447129909,0.6487915407854985,1.0,0.0,0,1
2016-540,Wimbledon,Grass,128.0,G,20160627.0,129.0,105053.0,Santiago Giraldo,R,COL,28.58316222,129.0,464.0,104180.0,Gilles Muller,L,LUX,33.13620808,39.0,1090.0,0.35294117647058826,0.05235204855842185,0.024279210925644917,0.58649468892261,0.5,0.19292604501607716,0.04372990353697749,0.6881028938906752,,0.6666666666666666,0,2
2016-540,Wimbledon,Grass,128.0,G,20160627.0,130.0,105011.0,Illya Marchenko,R,UKR,28.80219028,84.0,679.0,103898.0,Julien Benneteau,R,FRA,34.51882272,547.0,59.0,0.35,0.06490233144297416,0.04662885948330183,0.6042848141146818,0.0,0.09012131715771231,0.029462738301559793,0.58578856152513,0.0,0.0,0,6
2016-540,Wimbledon,Grass,128.0,G,20160627.0,131.0,105453.0,Kei Nishikori,R,JPN,26.49418207,6.0,4155.0,105032.0,Samuel Groth,R,AUS,28.689938399999996,124.0,498.0,0.75,0.02764127764127764,0.023955773955773956,0.6455773955773956,0.2857142857142857,0.18528368794326242,0.06560283687943262,0.6276595744680851,1.0,0.3333333333333333,1,7
2016-540,Wimbledon,Grass,128.0,G,20160627.0,132.0,104252.0,Florian Mayer,R,GER,32.72826831,80.0,696.0,106233.0,Dominic Thiem,R,AUT,22.81451061,8.0,3175.0,0.6363636363636364,0.07800511508951406,0.014066496163682864,0.6419437340153452,0.75,0.07028360049321825,0.03945745992601726,0.6689272503082614,0.8571428571428571,0.7142857142857143,0,5
2016-540,Wimbledon,Grass,128.0,G,20160627.0,133.0,104997.0,Igor Sijsling,R,NED,28.85968515,118.0,523.0,106210.0,Jiri Vesely,L,CZE,22.9650924,64.0,780.0,0.16666666666666666,0.03597122302158273,0.045563549160671464,0.6258992805755396,0.5,0.09047044632086852,0.033775633293124246,0.6652593486127865,0.0,0.5,0,7
2016-540,Wimbledon,Grass,128.0,G,20160627.0,134.0,106261.0,Dennis Novikov,R,USA,22.63928816,145.0,390.0,106291.0,Luke Saville,R,AUS,22.40109514,221.0,241.0,0.0,0.08016877637130802,0.046413502109704644,0.5949367088607594,,,,,0.0,,1,1
2016-540,Wimbledon,Grass,128.0,G,20160627.0,135.0,105311.0,Joao Sousa,R,POR,27.24435318,31.0,1275.0,104098.0,Dmitry Tursunov,R,RUS,33.54140999,453.0,85.0,0.55,0.026298909557408594,0.024374599101988453,0.6100064143681847,0.2,0.044226044226044224,0.03931203931203931,0.601965601965602,0.5,,1,5
2016-540,Wimbledon,Grass,128.0,G,20160627.0,136.0,103908.0,Paul Henri Mathieu,R,FRA,34.45585216,59.0,845.0,100644.0,Alexander Zverev,R,GER,19.18685832,28.0,1385.0,0.55,0.05463182897862233,0.033847980997624705,0.6193586698337292,0.55,0.06281267370761534,0.04502501389660923,0.6347971095052807,0.6666666666666666,0.6,0,20
2016-540,Wimbledon,Grass,128.0,G,20160627.0,137.0,104547.0,Horacio Zeballos,L,ARG,31.16769336,83.0,686.0,104022.0,Mikhail Youzhny,R,RUS,34.00684463,70.0,753.0,0.375,0.06578947368421052,0.03125,0.6069078947368421,0.5,0.04533091568449683,0.04533091568449683,0.6192203082502267,0.5,0.6666666666666666,0,5
2016-540,Wimbledon,Grass,128.0,G,20160627.0,138.0,105487.0,Facundo Bagnis,L,ARG,26.32991102,96.0,622.0,103794.0,Benjamin Becker,R,GER,35.03080082,102.0,577.0,0.36363636363636365,0.04864864864864865,0.06351351351351352,0.572972972972973,0.3,0.07438596491228071,0.0343859649122807,0.6154385964912281,,0.16666666666666666,0,16
2016-540,Wimbledon,Grass,128.0,G,20160627.0,139.0,104607.0,Tomas Berdych,R,CZE,30.776180699999998,9.0,2950.0,104471.0,Ivan Dodig,R,CRO,31.4825462,74.0,724.0,0.65,0.0688622754491018,0.03053892215568862,0.6389221556886228,0.35294117647058826,0.0862663906142167,0.03795721187025535,0.6238785369220152,0.0,0.3333333333333333,1,9
2016-540,Wimbledon,Grass,128.0,G,20160627.0,140.0,111442.0,Jordan Thompson,R,AUS,22.18754278,88.0,657.0,105138.0,Roberto Bautista Agut,R,ESP,28.20260096,15.0,2150.0,0.3333333333333333,0.0682261208576998,0.02729044834307992,0.6666666666666666,0.6,0.04114490161001789,0.022659511031604056,0.616577221228384,0.0,0.6666666666666666,0,11
2016-540,Wimbledon,Grass,128.0,G,20160627.0,141.0,105373.0,Martin Klizan,L,SVK,26.96235455,48.0,943.0,105062.0,Mikhail Kukushkin,R,KAZ,28.50376454,57.0,867.0,0.5333333333333333,0.06359300476947535,0.06836248012718601,0.6144674085850557,0.3,0.030245746691871456,0.013232514177693762,0.5834908632640201,,0.0,0,13
2016-540,Wimbledon,Grass,128.0,G,20160627.0,142.0,105671.0,Gastao Elias,R,POR,25.59069131,92.0,647.0,105430.0,Radu Albot,R,MDA,26.6255989,110.0,544.0,0.375,0.06913183279742766,0.03858520900321544,0.6430868167202572,0.0,0.015590200445434299,0.0334075723830735,0.5367483296213809,,,0,6
